,Power [kW],Temperature [°C],Holiday,Hour,Day_of_the_week,Month,working_day,logtemp,Power-1
4843,146.1167253,17.795833333333334,0.0,2,5,9,0,2.8789643474994753,146.6686494
4844,142.9376676,17.672500000000003,0.0,3,5,9,0,2.8720097590629723,146.1167253
4845,140.9735964,17.791666666666668,0.0,4,5,9,0,2.878730182880679,142.9376676
4846,136.2921833,17.41,0.0,5,5,9,0,2.8570447537800976,140.9735964
4847,145.1068528,17.138333333333335,0.0,6,5,9,0,2.8413176700130442,136.2921833
4848,145.9434249,17.24833333333333,0.0,7,5,9,0,2.8477155204520264,145.1068528
4849,144.4513252,18.020833333333332,0.0,8,5,9,0,2.891528496023988,145.9434249
4850,142.4441382,18.558333333333334,0.0,9,5,9,0,2.9209189244753215,144.4513252
4851,140.2272326,19.709999999999997,0.0,10,5,9,0,2.9811261211646287,142.4441382
4852,145.4115936,19.726666666666667,0.0,13,5,9,0,2.9819713583039538,140.2272326
4853,148.5301636,19.766666666666666,0.0,14,5,9,0,2.98399701733557,145.4115936
4854,147.3817345,19.861666666666665,0.0,15,5,9,0,2.9887915758746595,148.5301636
4855,146.5677668,19.413333333333334,0.0,16,5,9,0,2.9659601152203208,147.3817345
4856,145.0823647,18.879166666666663,0.0,17,5,9,0,2.9380590213251465,146.5677668
4857,146.3787689,17.8975,0.0,18,5,9,0,2.884661038288203,145.0823647
4858,143.5266378,17.139999999999997,0.0,19,5,9,0,2.8414149131696336,146.3787689
4859,141.7201695,16.747500000000002,0.0,20,5,9,0,2.8182489934002857,143.5266378
4860,143.5199402,16.399166666666666,0.0,21,5,9,0,2.797230520530998,141.7201695
4861,145.9312855,16.195000000000004,0.0,22,5,9,0,2.7847025526232927,143.5199402
4862,145.0968064,16.13153846153846,0.0,23,5,9,0,2.780776266481491,145.9312855
4863,141.3928243,15.880833333333333,0.0,0,6,9,0,2.7651129313522844,145.0968064
4864,142.3654414,15.639999999999999,0.0,1,6,9,0,2.749831735117165,141.3928243
4865,143.9385402,15.299999999999999,0.0,2,6,9,0,2.72785282839839,142.3654414
4866,140.7274596,15.16833333333333,0.0,3,6,9,0,2.719209921361209,143.9385402
4867,138.4626243,15.0875,0.0,4,6,9,0,2.71386658642365,140.7274596
4868,139.9551426,15.026666666666666,0.0,5,6,9,0,2.7098264005034656,138.4626243
4869,142.054003,15.041666666666666,0.0,6,6,9,0,2.710824127984935,139.9551426
4870,138.1252327,15.724999999999996,0.0,7,6,9,0,2.755251802586504,142.054003
4871,137.7455625,16.868333333333336,0.0,8,6,9,0,2.825438096972755,138.1252327
4872,142.6689264,18.25166666666667,0.0,9,6,9,0,2.9042564000596127,137.7455625
4873,141.7538668,19.046666666666667,0.0,10,6,9,0,2.9468921081345174,142.6689264
4874,141.3882197,20.033333333333335,0.0,11,6,9,0,2.997397552873052,141.7538668
4875,144.1287939,21.131666666666664,0.0,12,6,9,0,3.0507727053118017,141.3882197
4876,146.2653283,21.633333333333336,0.0,13,6,9,0,3.074235335041935,144.1287939
4877,144.749787,21.3325,0.0,14,6,9,0,3.060231731428603,146.2653283
4878,144.6832296,21.082500000000003,0.0,15,6,9,0,3.04844331246666,144.749787
4879,146.3421414,20.44083333333333,0.0,16,6,9,0,3.017534534236991,144.6832296
4880,145.6725907,19.62333333333333,0.0,17,6,9,0,2.9767193343720604,146.3421414
4881,141.4336378,18.8325,0.0,18,6,9,0,2.935584100717713,145.6725907
4882,145.5616617,17.836666666666666,0.0,19,6,9,0,2.8812562636551036,141.4336378
4883,143.0073645,17.0425,0.0,20,6,9,0,2.8357102242548033,145.5616617
4884,141.9838875,16.835000000000004,0.0,21,6,9,0,2.8234600526130382,143.0073645
4885,142.3242093,16.62416666666667,0.0,22,6,9,0,2.8108574599723193,141.9838875
4886,141.3141275,16.448461538461537,0.0,23,6,9,0,2.8002319493400067,142.3242093
4887,141.3748245,16.67083333333333,0.0,0,0,9,1,2.8136606855152437,141.3141275
4888,142.956086,16.622500000000002,0.0,1,0,9,1,2.810757199294473,141.3748245
4889,140.5665079,16.726666666666663,0.0,2,0,9,1,2.8170042522701664,142.956086
4890,138.9553165,16.584999999999997,0.0,3,0,9,1,2.8084986723990157,140.5665079
4891,139.086129,16.691666666666666,0.0,4,0,9,1,2.8149095928837724,138.9553165
4892,144.6733925,16.823333333333334,0.0,5,0,9,1,2.8227668116840614,139.086129
4893,156.5913531,17.259999999999998,0.0,6,0,9,1,2.848391685655282,144.6733925
4894,196.3378417,17.89833333333333,0.0,7,0,9,1,2.88470759864207,156.5913531
4895,297.1819305,18.62416666666667,0.0,8,0,9,1,2.924460020535331,196.3378417
4896,369.6294511,19.773333333333337,0.0,9,0,9,1,2.9843342286016217,297.1819305
4897,405.1740329,20.99,0.0,10,0,9,1,3.0440461338325417,369.6294511
4898,413.0043645,21.916666666666668,0.0,11,0,9,1,3.0872473823897644,405.1740329
4899,398.1162276,23.49,0.0,12,0,9,1,3.1565747986708215,413.0043645
4900,390.1485952,24.945000000000004,0.0,13,0,9,1,3.2166734013130007,398.1162276
4901,411.3132205,25.156666666666666,0.0,14,0,9,1,3.2251229376286674,390.1485952
4902,418.0863778,24.7825,0.0,15,0,9,1,3.2101377589249154,411.3132205
4903,401.0604507,23.5475,0.0,16,0,9,1,3.1590196577148353,418.0863778
4904,345.8056693,21.95583333333333,0.0,17,0,9,1,3.0890328597193766,401.0604507
4905,196.2210523,20.609166666666667,0.0,18,0,9,1,3.0257359606383667,345.8056693
4906,160.4041712,19.131666666666668,0.0,19,0,9,1,2.9513449028493506,196.2210523
4907,144.8320419,18.267500000000002,0.0,20,0,9,1,2.905123524683236,160.4041712
4908,135.7136781,17.680000000000003,0.0,21,0,9,1,2.8724340572094977,144.8320419
4909,132.0383701,15.245833333333335,0.0,6,1,9,1,2.7243062416772155,135.7136781
4910,169.4540939,16.249166666666664,0.0,7,1,9,1,2.788041625409495,132.0383701
4911,243.6559671,17.819166666666664,0.0,8,1,9,1,2.8802746570135436,169.4540939
4912,316.3950426,19.658333333333328,0.0,9,1,9,1,2.9785013366256288,243.6559671
4913,354.4436896,20.841666666666665,0.0,10,1,9,1,3.036954188095573,316.3950426
4914,374.3278175,22.571666666666662,0.0,11,1,9,1,3.116695432439225,354.4436896
4915,378.0317996,23.512500000000003,0.0,12,1,9,1,3.157532194627149,374.3278175
4916,389.8880167,23.93583333333333,0.0,13,1,9,1,3.1753766387553473,378.0317996
4917,422.8533946,23.96083333333333,0.0,14,1,9,1,3.176420552831636,389.8880167
4918,424.8264657,23.389166666666664,0.0,15,1,9,1,3.1522729522002524,422.8533946
4919,381.59576,22.179166666666664,0.0,16,1,9,1,3.099153409830766,424.8264657
4920,343.2356746,21.10916666666667,0.0,17,1,9,1,3.049707385319159,381.59576
4921,227.8642821,20.255,0.0,18,1,9,1,3.0084016766546537,343.2356746
4922,186.17235,19.199166666666667,0.0,19,1,9,1,2.95486687531403,227.8642821
4923,167.7284154,18.558333333333334,0.0,20,1,9,1,2.9209189244753215,186.17235
4924,155.0931837,18.026666666666667,0.0,21,1,9,1,2.891852143066599,167.7284154
4925,152.1081471,17.764999999999997,0.0,22,1,9,1,2.8772302294729903,155.0931837
4926,146.687905,17.565384615384612,0.0,23,1,9,1,2.865930182169471,152.1081471
4927,147.3978506,17.492307692307694,0.0,0,2,9,1,2.861761223854899,146.687905
4928,148.1266332,17.249166666666667,0.0,1,2,9,1,2.847763833131699,147.3978506
4929,145.7186367,17.201666666666664,0.0,2,2,9,1,2.845006278349787,148.1266332
4930,144.8092282,17.3125,0.0,3,2,9,1,2.8514287839475574,145.7186367
4931,142.4864168,17.0025,0.0,4,2,9,1,2.833360392067657,144.8092282
4932,146.0028661,16.724166666666665,0.0,5,2,9,1,2.8168547791625915,142.4864168
4933,158.3442406,16.639166666666668,0.0,6,2,9,1,2.811759354010806,146.0028661
4934,198.7546288,17.685833333333335,0.0,7,2,9,1,2.8727639424595495,158.3442406
4935,278.3288144,19.021666666666665,0.0,8,2,9,1,2.9455786803374537,198.7546288
4936,358.3860644,21.142500000000002,0.0,9,2,9,1,3.0512852326742403,278.3288144
4937,352.2464582,23.809166666666666,0.0,10,2,9,1,3.1700706605862674,358.3860644
4938,399.4737474,25.272500000000004,0.0,11,2,9,1,3.229716848046076,352.2464582
4939,351.2707016,26.813333333333333,0.0,12,2,9,1,3.2888992762363416,399.4737474
4940,392.3305477,27.249999999999996,0.0,13,2,9,1,3.305053521109253,351.2707016
4941,391.2195833,27.667500000000004,0.0,14,2,9,1,3.3202584391568033,392.3305477
4942,359.908094,24.823333333333327,0.0,16,2,9,1,3.2117840710544443,391.2195833
4943,350.9778909,22.543333333333337,0.0,17,2,9,1,3.1154393829187392,359.908094
4944,218.1935756,20.876666666666665,0.0,18,2,9,1,3.0386321078692116,350.9778909
4945,174.5118284,19.399166666666662,0.0,19,2,9,1,2.965230109820215,218.1935756
4946,148.642767,18.464166666666667,0.0,20,2,9,1,2.9158319168591844,174.5118284
4947,138.495903,17.705,0.0,21,2,9,1,2.873847085563867,148.642767
4948,131.8420467,17.495,0.0,22,2,9,1,2.8619151258196514,138.495903
4949,138.5480187,17.338333333333335,0.0,6,3,9,1,2.852919849854749,131.8420467
4950,170.8965895,17.504615384615384,0.0,7,3,9,1,2.86246458242091,138.5480187
4951,222.157299,18.38083333333333,0.0,8,3,9,1,2.911308455036496,170.8965895
4952,321.7321926,19.6925,0.0,9,3,9,1,2.980237852595342,222.157299
4953,325.9234251,20.150833333333335,0.0,10,3,9,1,3.003245644030505,321.7321926
4954,359.0968472,21.54666666666667,0.0,11,3,9,1,3.0702211255447303,325.9234251
4955,326.2346542,22.59583333333333,0.0,12,3,9,1,3.1177655234990693,359.0968472
4956,378.8968365,23.531666666666663,0.0,13,3,9,1,3.1583470317933786,326.2346542
4957,423.4959456,22.995,0.0,14,3,9,1,3.135276800991887,378.8968365
4958,415.6185215,20.7175,0.0,16,3,9,1,3.0309787537410604,423.4959456
4959,343.298046,19.340833333333332,0.0,17,3,9,1,2.9622185776870027,415.6185215
4960,223.373332,17.725833333333334,0.0,18,3,9,1,2.875023085887559,343.298046
4961,178.9050354,16.31666666666667,0.0,19,3,9,1,2.79218708030841,223.373332
4962,157.048255,15.768333333333333,0.0,20,3,9,1,2.758003709488298,178.9050354
4963,141.8189591,15.493333333333334,0.0,21,3,9,1,2.740409823875546,157.048255
4964,136.1113481,15.272499999999999,0.0,22,3,9,1,2.726053825541785,141.8189591
4965,132.5760618,14.990833333333333,0.0,23,3,9,1,2.7074389031865946,136.1113481
4966,140.3894401,14.027499999999998,0.0,6,4,9,1,2.6410196886429897,132.5760618
4967,159.0420468,14.469166666666668,0.0,7,4,9,1,2.672019948568046,140.3894401
4968,131.2970295,16.617500000000003,0.0,0,1,9,1,2.8104563569336,159.0420468
4969,139.1947557,15.600000000000001,0.0,5,1,9,1,2.7472709142554916,131.2970295
4970,155.4029477,15.472500000000002,0.0,6,1,9,1,2.7390642546313795,139.1947557
4971,186.9025977,15.794999999999996,0.0,7,1,9,1,2.7596934342540482,155.4029477
4972,250.4377057,17.1625,0.0,8,1,9,1,2.8427267710940893,186.9025977
4973,297.4764156,18.524999999999995,0.0,9,1,9,1,2.9191211711821503,250.4377057
4974,318.190418,19.833333333333332,0.0,10,1,9,1,2.987364023883474,297.4764156
4975,319.299708,20.636666666666667,0.0,11,1,9,1,3.027069428863031,318.190418
4976,295.4805308,21.523333333333337,0.0,12,1,9,1,3.069137617970266,319.299708
4977,309.1536812,21.555000000000003,0.0,13,1,9,1,3.070607808199098,295.4805308
4978,333.0718573,21.909166666666668,0.0,14,1,9,1,3.0869051185009675,309.1536812
4979,335.6257359,21.900000000000002,0.0,15,1,9,1,3.086486636822455,333.0718573
4980,322.9580627,21.2325,0.0,16,1,9,1,3.0555330266720273,335.6257359
4981,272.5640645,19.916666666666668,0.0,17,1,9,1,2.99155690214351,322.9580627
4982,201.1902529,18.5125,0.0,18,1,9,1,2.918446179593917,272.5640645
4983,158.366845,17.176666666666666,0.0,19,1,9,1,2.8435518736720233,201.1902529
4984,142.3999759,16.00583333333333,0.0,20,1,9,1,2.77295323912876,158.366845
4985,137.5994711,15.343333333333334,0.0,21,1,9,1,2.7306810691610406,142.3999759
4986,133.3042165,14.715000000000002,0.0,0,2,9,1,2.6888673816854363,137.5994711
4987,138.8397829,14.714166666666666,0.0,1,2,9,1,2.6888107485267065,133.3042165
4988,139.695192,14.656666666666666,0.0,2,2,9,1,2.684895294524609,138.8397829
4989,139.8159581,14.590833333333336,0.0,3,2,9,1,2.680393477650225,139.695192
4990,137.4872863,14.604999999999999,0.0,4,2,9,1,2.681363935839704,139.8159581
4991,138.9670373,14.463333333333333,0.0,5,2,9,1,2.67161671114215,137.4872863
4992,151.8944518,14.5,0.0,6,2,9,1,2.6741486494265287,138.9670373
4993,182.6420869,15.124166666666667,0.0,7,2,9,1,2.716293905980309,151.8944518
4994,249.215603,16.782500000000002,0.0,8,2,9,1,2.82033667683077,182.6420869
4995,291.3112748,18.78166666666667,0.0,9,2,9,1,2.9328812167362033,249.215603
4996,316.1248363,20.3075,0.0,10,2,9,1,3.010990275942972,291.3112748
4997,321.1712686,21.84833333333334,0.0,11,2,9,1,3.084124640981663,316.1248363
4998,295.1517205,22.569999999999997,0.0,12,2,9,1,3.1166215908294443,321.1712686
4999,291.0473475,23.558333333333334,0.0,13,2,9,1,3.1594796149115445,295.1517205
5000,315.5961445,25.140833333333337,0.0,14,2,9,1,3.224493350318907,291.0473475
5001,320.4625788,24.263333333333335,0.0,15,2,9,1,3.188966294462057,315.5961445
5002,296.5640769,23.084166666666665,0.0,16,2,9,1,3.139146956830742,320.4625788
5003,245.8693146,21.355833333333333,0.0,17,2,9,1,3.061324926399458,296.5640769
5004,183.7616326,19.771666666666665,0.0,18,2,9,1,2.984249936444957,245.8693146
5005,150.0969834,18.135,0.0,19,2,9,1,2.897843772734866,183.7616326
5006,157.4603667,16.69166666666667,0.0,7,3,9,1,2.8149095928837724,150.0969834
5007,215.1191679,17.6925,0.0,8,3,9,1,2.873140820967803,157.4603667
5008,266.7036645,18.64833333333333,0.0,9,3,9,1,2.9257567765915744,215.1191679
5009,306.7724751,19.827500000000004,0.0,10,3,9,1,2.987069862975338,266.7036645
5010,319.4700782,20.89333333333333,0.0,11,3,9,1,3.0394301288197103,306.7724751
5011,299.0746304,21.512500000000003,0.0,12,3,9,1,3.068634161537658,319.4700782
5012,347.8509489,21.828333333333333,0.0,13,3,9,1,3.0832088201132564,299.0746304
5013,381.3205305,21.727500000000003,0.0,14,3,9,1,3.0785787393294783,347.8509489
5014,362.2830211,21.55416666666667,0.0,15,3,9,1,3.070569146661524,381.3205305
5015,363.8123762,20.483333333333334,0.0,16,3,9,1,3.019611547343934,362.2830211
5016,320.823412,18.40416666666667,0.0,17,3,9,1,2.9125770882545354,363.8123762
5017,205.6315989,17.79083333333333,0.0,18,3,9,1,2.8786833433762324,320.823412
5018,170.4128972,16.309166666666666,0.0,19,3,9,1,2.7917273219288776,205.6315989
5019,151.0610192,15.676666666666668,0.0,20,3,9,1,2.752173407288847,170.4128972
5020,143.8569132,15.259166666666667,0.0,21,3,9,1,2.7251804153656223,151.0610192
5021,142.5211606,15.120833333333332,0.0,22,3,9,1,2.716073483871079,143.8569132
5022,137.8391196,14.839166666666666,0.0,23,3,9,1,2.6972700816252226,142.5211606
5023,138.7175517,14.724166666666664,0.0,0,4,9,1,2.689490134840558,137.8391196
5024,138.006141,14.620000000000005,0.0,1,4,9,1,2.6823904543216326,138.7175517
5025,137.3219393,14.500833333333334,0.0,2,4,9,1,2.6742061190394866,138.006141
5026,135.6358185,14.425833333333332,0.0,3,4,9,1,2.6690205808006375,137.3219393
5027,134.7190845,14.391666666666666,0.0,4,4,9,1,2.6666493353646326,135.6358185
5028,135.7323058,14.512500000000001,0.0,5,4,9,1,2.67501034702401,134.7190845
5029,151.7098492,14.454166666666666,0.0,6,4,9,1,2.670982723627758,135.7323058
5030,179.1515908,14.458461538461538,0.0,7,4,9,1,2.6712798167730782,151.7098492
5031,240.3121903,15.513333333333334,0.0,8,4,9,1,2.741699869206036,179.1515908
5032,293.834177,16.945,0.0,9,4,9,1,2.8299728050590147,240.3121903
5033,324.6069281,18.378333333333334,0.0,10,4,9,1,2.9111724345425323,293.834177
5034,331.658873,19.961666666666666,0.0,11,4,9,1,2.9938137677313605,324.6069281
5035,304.6937075,21.69,0.0,12,4,9,1,3.076851324838783,331.658873
5036,305.1870276,23.609166666666663,0.0,13,4,9,1,3.161635054695886,304.6937075
5037,334.6156541,22.7175,0.0,14,4,9,1,3.123135552587365,305.1870276
5038,330.3515852,21.910833333333333,0.0,15,4,9,1,3.0869811872671686,334.6156541
5039,313.0439403,20.549166666666668,0.0,16,4,9,1,3.022820388619604,330.3515852
5040,266.8217097,18.96666666666667,0.0,17,4,9,1,2.942683052464176,313.0439403
5041,210.9947021,17.554166666666664,0.0,18,4,9,1,2.865291338637025,266.8217097
5042,178.2991119,16.753333333333334,0.0,19,4,9,1,2.8185972434473365,210.9947021
5043,155.9153141,16.17833333333333,0.0,20,4,9,1,2.78367289849608,178.2991119
5044,147.7842184,16.1125,0.0,21,4,9,1,2.779595368265306,155.9153141
5045,144.1597703,16.040833333333335,0.0,22,4,9,1,2.775137554538544,147.7842184
5046,139.4274973,15.865000000000002,0.0,23,4,9,1,2.764115425035159,144.1597703
5047,140.7785288,15.1275,0.0,0,5,9,0,2.7165142795143393,139.4274973
5048,140.9212714,14.540833333333332,0.0,1,5,9,0,2.676960783622138,140.7785288
5049,139.1267332,14.389166666666668,0.0,2,5,9,0,2.666475608636339,140.9212714
5050,138.1873948,14.181666666666667,0.0,3,5,9,0,2.651950050633411,139.1267332
5051,136.8671304,14.014166666666668,0.0,4,5,9,0,2.6400687227466584,138.1873948
5052,137.2976605,14.174999999999999,0.0,5,5,9,0,2.651479849613816,136.8671304
5053,141.8951443,14.076666666666666,0.0,6,5,9,0,2.6445185802777424,137.2976605
5054,142.5333,15.852500000000001,0.0,7,5,9,0,2.7633272165920495,141.8951443
5055,160.6971912,16.411666666666665,0.0,8,5,9,0,2.7979924640316556,142.5333
5056,168.7010325,18.107499999999998,0.0,9,5,9,0,2.896326217087344,160.6971912
5057,146.1847478,19.770833333333332,0.0,10,5,9,0,2.984207787702037,168.7010325
5058,163.1690242,20.145,0.0,11,5,9,0,3.0029561186433105,146.1847478
5059,159.1718128,22.058333333333337,0.0,12,5,9,0,3.0936904594450554,163.1690242
5060,161.0998844,22.94916666666667,0.0,14,5,9,0,3.133281625026676,159.1718128
5061,150.2713303,22.385833333333334,0.0,15,5,9,0,3.1084283183099646,161.0998844
5062,154.5672128,16.2575,0.0,7,0,9,1,2.78855434076117,150.2713303
5063,208.3587779,17.121666666666666,0.0,8,0,9,1,2.840344718000117,154.5672128
5064,264.2278548,18.236666666666668,0.0,9,0,9,1,2.903434219407625,208.3587779
5065,294.7366786,18.959166666666665,0.0,10,0,9,1,2.942287543680922,264.2278548
5066,311.7508849,20.058333333333334,0.0,11,0,9,1,2.998644695001026,294.7366786
5067,292.5417495,21.469166666666666,0.0,12,0,9,1,3.0666177972886315,311.7508849
5068,333.0272764,23.060833333333335,0.0,13,0,9,1,3.138135651799992,292.5417495
5069,367.8225642,23.76,0.0,14,0,9,1,3.168003494494444,333.0272764
5070,366.976155,23.595833333333335,0.0,15,0,9,1,3.161070142771814,367.8225642
